tweetid,text,emotions
615133709587640320,Enjoyed the excellent artist talk by Glen Ligon. @tateliverpool,3.0
611524286122192896,@britishmuseum Did Napoleon really say Britain was a nation of shopkeepers?,0.0
614762285408628736,@tarbosaur @profjoecain @britishmuseum yes mermaid wonderfully scary  for the kids - but now seems to have gone last time we looked,4.0
611255639327789056,We popped to @FitzMuseum_UK at lunch today to see this lovely exhibition! Highly recommended! #MOOi #cambridge https://t.co/B7XttaxXx3,3.0
614085210595061760,"Unmissable! @TheCassArt Summer Show opens tonight. En route via @_TheWhitechapel
http://t.co/jiu97u6zce http://t.co/BIrGcex54y",3.0
610750211791716352,@FitzMuseum_UK  It's beautiful - the colours are so lush and vibrant!,3.0
610382802379522048,"It's amazing &amp; uplifting to visit @NationalGallery in #London. Art is the way to purify the soul
@GreatestCapital
https://t.co/FtvPHYJAxt",3.0
615469299147350016,"@lisaj2108 @classarch @FitzMuseum_UK the Herakles one? Yes, found it very  interesting!",3.0
614390469657804800,"Lost in the exquisite crosshatching of this Hendrik Goltzius silverpoint self-portrait @britishmuseum, on view @ngadc http://t.co/KvakpZhVbb",3.0
613000556886495232,Loving the Monets at @NationalGallery in London.  #inspiration #creativity http://t.co/JvGPYMudFB,3.0
613295707315937280,@britishmuseum wonderful ....gorgeous,3.0
614572483065331712,Great visitor services from @kettlesyard who sent me a new bag for life when mine was faulty - will muss you dearly! #thankyou,3.0
612713827470299136,#DefiningBeauty @britishmuseum stunning. See it while you can - awe inspiring and uplifting.,3.0
614063579231309824,Another lovely visit to @_TheWhitechapel I'm always delighted &amp; uplifted by the Children's Commission showing the wonderful school projects,3.0
613708480596312064,@Culture24 @britishmuseum EXQUSITE!,3.0
613297770422779904,.@_TheWhitechapel @marieantoynette Definitely one our our favourite places too! We're absolutely thrilled we're now a short walk away!,3.0
612641929801674752,Mini-potter around @britishmuseum galleries I rarely see - love the Clocks gallery &amp; the incredible automata #museums http://t.co/VR2kVF0daS,3.0
612741368461565952,"Saw these and thought of you @EgyptMcr #AnimalMummies (EA 6773, 11134, 6752, 26847) @britishmuseum #GiftsForTheGods http://t.co/OVDXEm2ieX",3.0
615273922284683264,#artnews for your Sunday afternoon: fantastic new exhibit @NationalGallery http://t.co/RgeZtedTWk. We &lt;3 #DCmuseums!,3.0
611578881150177280,Just a little bit excited! The Castle Hill Open Day 2015 schedules have arrived @kettlesyard :)… https://t.co/6pWVeB3ypU,3.0
614323420814290944,FINALLY it's #DefiningBeauty @britishmuseum day! Can't wait to feel overwhelming awe.,3.0
612221206444568576,"A ‘sparkling show’ of Turner, Singer Sargent &amp; Cézanne watercolours @FitzMuseum_UK, Cambridge http://t.co/DE5pfaXQGt http://t.co/IgXoaHmhGJ",3.0
612605348348866560,So... @TimesSquareNYC and @britishmuseum are responsible for trending #SummerSolstice in America. Hell yeah: http://t.co/cEqC4SLbVS,3.0
612213676905492480,Another wonderful day! At the Castle St Methodist Church. Please come by! @kettlesyard @LorenPhoto @CambridgeNewsUK http://t.co/LiWuYwEAGP,3.0
610565060419788800,@JohnConstableRA I only really know the de Hoochs in the @NationalGallery. Thanks for posting these.,3.0
612947726607650816,"@NationalGallery Wait, no, is there a secret Leonardo drawing slipped inside one of the books?",0.0
612226550767841280,@britishmuseum @TripAdvisor @ToutLunivers   Always my first stop in London.,3.0
613732483524337664,@findsorguk @britishmuseum Many thanks for that.,3.0
612570564520210432,Today I'm at my favourite museum @britishmuseum - pictures to follow http://t.co/btThcsfzTW,3.0
615202453894598656,Had a fantastic day at the @britishmuseum - managed to get into both #8mummies and #IndigenousAustralia exhibits. Both great!,3.0
611145428499845120,"Taking the day off work to go to the Gaudier-Brzeska exhibition at @kettlesyard. Just in time, too - closes on Sunday!",3.0
611838644727508992,.@GoldUnveiled @museiincomune @britishmuseum @MuseeLouvre @MarDixon @Museo_MADRE @louvrepourtous @museecarnavalet Torna la @MuseumWeek ! ;-),3.0
611925784773660672,"Gorgeous! Look at the craftsmanship!!! Repost @britishmuseum with repostapp.
・・・
Born #onthisday in… https://t.co/W0zWw52bQc",3.0
615503678791938048,@classarch @Needforcaffeine @FitzMuseum_UK Fancy!  And lucky!!   Don't forget to let me know if the Haka workshop gets booked in :),3.0
611509879316942848,@NationalGallery oh god!,0.0
608684381356617728,"@CamUnivMuseums Our favourite is @computermuseum 'cos of all the old-school videogames they have for you to play, &amp; the ancient computers!",3.0
614368077707374592,"@britishmuseum Hi been trying to phone for two days and no one ever picks up, are your phones down?",4.0
613378633021956096,@Tate @tateliverpool Got my train ticket booked already! #cantwait,3.0
613084821833805824,"Great news for #barbarahepworth legacy in St.ives with Palais de danse workshop passing to @Tate_StIves 
http://t.co/Wfj2o6B7xV",3.0
614601041271783424,"@BMAGcurators @NationalGallery Yes, it is.  It's hard to believe that Bernard Berenson disparaged Reni.",0.0
613664630007840768,@LisaLooly @newmanmpaul @DrawntoDevon @MooseAllain @DavidSmithArt yes see you all @ThelmaHulbert! #EvolverPrize2015 #Art #southwest,3.0
612947803975876608,.@Tate_StIves acquires Barbara Hepworth's Palais de Danse workshop - BBC News. Great news!#barbarahepworth #sculpture http://t.co/7XWE7Rg2Cs,3.0
611793664638119936,"Very interesting conference coming up @NationalGallery #artmarket
http://t.co/mGFBQ8eB9P",3.0
613881596576333824,"Gold finger ring/armillary sphere, German, 17thc. @britishmuseum. Curious to know how this is worn on the finger. http://t.co/N4aMqeD8Ad",0.0
612669913048739840,Review of a super workshop at @NationalGallery looking at Canaletto’s Festival of St Roch from my art diary.  http://t.co/RMfmmwZLd6,3.0
611820929585401856,Last weekend to go to @kettlesyard in #Cambridge for two years this weekend. GO GO GO! http://t.co/5E95jO4Prq #art #culture #refurbishment,3.0
611147500574089216,@artfund @NationalGallery @HelenHillyard @BM_AG That's a very fine Matthias Stom.,3.0
613990350986866688,Undoubtedly one of the most beautiful museums in Europe.. missing a few marbles though @britishmuseum .....#Greece  https://t.co/jgiE6hWXuP,3.0
611169604346511360,Lovely reception at the @NationalGallery on Monday #eventprofs http://t.co/XTL0D9c1Ea,3.0
614721826661507072,Looking forward to volunteering for @TPTgeneral with a visit to @NationalGallery today,3.0
612720993837170688,One of my favourite galleries in @britishmuseum. http://t.co/IYFEf93Qfs,3.0
612948774231609344,"Excited for our @LAHP_DTP #SummerSchool session tomorrow. With speakers from @V_and_A, @NationalGallery, @UkNatArchives and @britishlibrary.",3.0
611876159115149312,@jbenedictbrown @kettlesyard Such a lovely space (and nice to perform in too) x,3.0
610676944783314944,Second phase of Cornwall’s Tate St Ives steams ahead @Tate_StIves @ILoveCornwallUK @BAMConstructUK http://t.co/mFyrvx5P3n,3.0
614716895040774144,@PeterGraystone @britishmuseum It'll be fun!,3.0
613241383470690304,@newmanmpaul no worries. Good to hear we might see you on 4th. I wondered from some tweets if you might @SimonEvolver @ThelmaHulbert,3.0
611111377621618688,We’re feeling very Enid Blyton today: an Enid expo starts today @PlymouthMuseum  try @waterstones for Famous 5 action http://t.co/cpjRetgWD1,3.0
615150672984571904,@NationalGallery Now that's art. https://t.co/FikrfOg7dt,3.0
613036514000404480,So happy that my work has been selected to exhibit @ThelmaHulbert for the #EvolverPrize2015 !!,3.0
612719723374100480,Favourite picture of the day. @NationalGallery http://t.co/SjspfQRdvz,3.0
611933892233297920,"@britishmuseum Thanks so much for fave + RT today, much appreciated! Have a good weeked:)",3.0
612290109803745280,Excellent Christopher Williams @_TheWhitechapel http://t.co/zlHpkBm23F,3.0
614412097905164288,@NationalGallery After staff privatisation next selling off donated works. Councils can do this without  consultation. Ask about missing art,1.0
612003538571534336,@hmassyberesford @NationalGallery thank you for coming Helen- it was lovely to meet you and I am so glad you enjoyed it!,3.0
614497173623996416,Fascinating exhibition coming to @britishmuseum. Stay tuned for details. http://t.co/t2Gc67Bw2j,3.0
614783210191486976,Very intense and well written on #LGBT history and exhibition #DefiningBeauty on @britishmuseum of R.B.Parkinsson http://t.co/tq4A97psTM,3.0
615135717346443264,@britishmuseum #AncientLives exhibition. Wow!,3.0
611905977919635456,@NationalGallery @GH_Sudbury Wonderful landscapes too.,3.0
610431507581247488,"@blaircurator @alex_neilson @Tate_StIves Hang on, that building has only just been renovated and at very great expense ...",0.0
611790557363310592,We’re really excited about the Jackson Pollock exhibition @tateliverpool at the end of the month! http://t.co/N3zsrHlRno,3.0
613685169778753536,Been talking clay pipes and pottery with @MAACambridge today. The beginnings of a fab collaborative project. http://t.co/Cx0mbgbbfD,3.0
615478299704344576,Doing research about the @britishmuseum  British Museum - one of the most fabulous places for archaeology! http://t.co/sGSdtGMFGQ,3.0
610745982725156864,.@FeigelsonMia Within a day I realised we needed to buy two of Titian's greatest painting... http://t.co/tsKarlabqH via @NationalGallery,3.0
613700812297084928,"@SassyClyde @ReclaimOurBard I know, so disgusting. @britishmuseum should be ashamed.",2.0
612145606635745280,Late Pollock set to be one of the most provocative &amp; absorbing shows @tateliverpool @guardian http://t.co/8oxmUKUaBQ http://t.co/ZFGcKcE34w,3.0
610734185871970304,Showing your workings @_TheWhitechapel's The Production Line of Happiness. Really interesting hang and subject http://t.co/hKfe8b8AME,3.0
615519290037534720,@tateliverpool always manage to be fresh and unexpected &amp; they've done it again with #pollock . Brilliant. http://t.co/u8gzs44q2X,3.0
614207077406375936,"Wish @britishmuseum would help more with improvements to Bloomsbury Sq, where hundreds of visitors to the museum pass through every day!",4.0
613086766199894016,The Cantabridgia Daili is out! http://t.co/b2Ev7DwAer Stories via @Catz_Cambridge @pembroke1347 @CamUnivMuseums,3.0
611892587721572352,"What a treat RT @FitzMuseum_UK: Exhibited for the first time in 15 years, Ruskin's Turners are on (cont) http://t.co/nzTlTnecQO",3.0
614448677533429760,Patients of Sharp Ward are enjoying historic views of the city thanks to @PlymouthMuseum http://t.co/NXCsfNc498 http://t.co/h8XGCYYnZe,3.0
614123594319298560,The crowds were out in force at the @britishmuseum today. Lovely warm afternoon. http://t.co/Ee0blq5hRq,3.0
613804770306842624,"My favorite museums in #London are @I_W_M ,@britishmuseum and @NHM_London.Fantastic artifacts in Military,Human Civilizations and Geology.",3.0
613100958554456064,Looking forward to Honiton Ice cream shop visit on the way to @ThelmaHulbert in July to see @SimonEvolver Prize 2015. Glad to be showing too,3.0
614480741729193984,@Godchecker Odin blesses you! = :0) #FF @RevRichardColes @rickygervais @xeni @GSpellchecker @britishmuseum @TalesofBritain @ChuckWendig,3.0
610508891215015936,Checking on the @winsorandnewton archive @ the #HamiltonKerrInstitute thank you for showing us around @FitzMuseum_UK http://t.co/fch1T5kg0e,3.0
613003421378039808,Gaaf het @britishmuseum gebruikt periscope om rondleidingen te streamen https://t.co/MC1FdxS2S3,3.0
615109848003399680,I'm back! @tateliverpool #bestartgallery #bringonpollock http://t.co/gquHw9Q0FJ,3.0
612691785060642816,Saw this on visit @britishmuseum with daughter.History of 'zar' ceremonies where used -fascinating. #SudaneseLyre  https://t.co/EEHlKPC98u,3.0
613746316880019456,A marvellous piece on @tateliverpool &amp; rightly so. Jackson Pollock exh opens June 30 so make your way to Liverpool! http://t.co/fP34V5a0zB,3.0
613368320084082688,@RAMMuseum @IGersExeter Fantastic!,3.0
614087219565961216,"Now in Parliament: whistles,  banner, leaflets confiscated. 3 managers here on @NationalGallery time.  #noprivatisation #reinstatecandy",1.0
612297089335328768,@NationalGallery lots of disappointed people at the gallery today #strike #sadface,4.0
613680741474541568,Off to see @opticalmeg s first solo exhibition @RAMMuseum tonight!,3.0
613292346025897984,"@britishmuseum Thank you for this interesting information, have a nice day!",3.0
613975121368363008,Beautiful Roman period statue of girl playing knucklebones tucked away where I hadn't seen it before @Britishmuseum http://t.co/N8cuekPI6q,3.0
613742590962307072,Cool thing to stumble upon @_TheWhitechapel tween meetings  #yearofpercussion #persepolis http://t.co/Kx3Ozg6peX,3.0
611172835327909888,Delighted to have work selected for the #EvolverPrize2015 @ThelmaHulbert on July 4th http://t.co/8OXvuK3NGF,3.0
613226838484217856,And two works from @kettlesyard are part of the rather thrilling story of Hepworth and Ben Nicholson in London in the 30's @Tate #Hepworth,3.0
611955403975434240,"@NationalGallery thanks for fav-ing. I spent 40m in yr place b4 a biz meeting and you know what, my heart soared! #artforthesoul",3.0
612972065256308736,BritishMuseum: RT @Lalafashionista: LOVED Ancient Lives &amp; New Discoveries @britishmuseum so fascinating and ama…ht… http://t.co/UAn75m6uLW,3.0
614706739645128704,@NationalGallery superb. Great to see you educating people. My personal all time favourite?  Carravagio.,3.0
611842603852660736,"@britishmuseum The craftsmanship is so stunningly beautiful, hope to see it in person soon!",3.0
614757436524765184,Thank you Dr Doria Tichit and @BagriFoundation for a facinating afternoon @britishmuseum http://t.co/7fi5Rly998 http://t.co/ksFKynSXn3,3.0
611617810679234560,@benfaster the @britishmuseum could keep you busy for so long! its packed with history!,3.0
615248278238679040,@MrStuchbery @britishmuseum That's my favourite bit. It's got a mermaid and everything!,3.0
614728418660339712,Must see @tateliverpool #onlyinLiverpool #Pollock  https://t.co/6QBypec4l6,3.0
610741528890359808,Cant wait to go to the #AudreyHepburn Exhibition @NationalGallery #icon Idolised this lady since I was a little girl. http://t.co/pfM5K4olf6,3.0
611946689017069568,Looking forward to tonight's talk on my hero Napoleon with @aroberts_andrew @britishmuseum,3.0
613696458034778112,@NationalGallery @ivanalepojev Amazing,3.0
611283138438930432,GLORIOUS PERSPECTIVE OF KIDS they see things in such a twinkly way @kidsinmuseums @NationalGallery @V_and_A #rt #kid https://t.co/cOfEPDoi9c,3.0
615527909265162240,Wow theyre #3dprinting a very ancient #museum pot for the millionth visitor @RAMMuseum #Exeter #technology #history http://t.co/G9ppdPPZrn,3.0
611878734250033152,@MuseeLouvre @museiincomune @leCMN @britishmuseum @MarDixon @Museo_MADRE oh wow! That's fantastic!,3.0
613264553368027136,‘The Park is Open’… http://t.co/xp4PuN3Lh2 via @camunivmuseums &lt; AWESOME!,3.0
613041751574597632,Great #collection preserved for the future by @britishmuseum ! https://t.co/TsyrVlhImV,3.0
614470095197372416,"My favourite painting at @NationalGallery was 'Noli me tangerine' by an unknown 14th C artist. I could see Jesus, but not a single orange!",3.0
611618306559213568,"@britishmuseum thank you for this excellent tour of #Waterloo200 from Columbus, Ohio.",3.0
611577978661814272,Spent my afternoon admiring the enchanting objects in the new Waddesdon bequest display @britishmuseum A must visit! http://t.co/e8iNUHOqBf,3.0
611621592309866496,In case I don't love the @britishmuseum enough - check their swoony coffee cup design! https://t.co/nGdYnNKcD6 HT @lornadiwa,3.0
614544171735613440,Defining our beauty - amazing group of creative older people perform tomorrow eve @britishmuseum #creativeaging thank you @ThePlaceLondon,3.0
614389669481062400,@britishmuseum welcome to Kerepakupai Vena! http://t.co/c404Oxa0Vz,3.0
612000364380991488,Excited to be enroute to this #nighttrain #artistnetworks @Tate_StIves  https://t.co/wM5INPaKSm,3.0
615568794858221568,Looking forward to the Pollock show opening at @tateliverpool tonight. Looks like an incredible show! #JacksonPollock #blindspots,3.0
615429077042917376,Just because it's #Monday! An Old Woman (The #Ugly Duchess) by Quinten Massys @NationalGallery #art http://t.co/WMBxFIDCNw,3.0
615136474242138112,"Judging by #DefiningBeauty @britishmuseum the Greeks had a good go at just that.
I have #AlexanderTheGreat hair envy. http://t.co/wvgD1c66gZ",3.0
614508946976559104,Boulevard Montmartre at Night by Camille Pisarro @NationalGallery http://t.co/MrvJ38ZGrV #FavouritePaintingFriday http://t.co/Mnliz69ksI,3.0
615248854200524800,@MrStuchbery @britishmuseum A veteran priest could probably whip out a heart in about 30 seconds with that... ❤️🔪😱,0.0
613704109842165760,Looking forward to attending #DefeatDepression at @RAMMuseum this evening.,3.0
611932367884808192,@britishmuseum Love!,3.0
613371623836680192,@tateliverpool Look at our great fun we had today. Thank you Deena. http://t.co/qKGEY3BvmC,3.0
614372322577895424,@psframes @NationalGallery Regal. Frans Hals is so deserving of this frame.,3.0
614731237832425472,Really looking forward to visiting @_TheWhitechapel this weekend to see Corin Sworn's award-winning installation &gt;&gt;&gt; http://t.co/69XSOI63o3,3.0
615495384387993600,BritishMuseum: RT @melly_sue: Spent the morning learning about #8mummies @britishmuseum. Fascinating and well-pres… http://t.co/wZJlQNS6F0,3.0
615504237607391232,2 very special places: we loved going to the @HornimanMuseum when I was training in London; and now we're regular visitors to the @RAMMuseum,3.0
610741239604973568,"Go if you can, @kettlesyard is a beautiful and inspiring place. https://t.co/Qcee8aFrvr",3.0
614111482377281536,@ruthgarmon97 @NationalGallery @MarcelBETR @andresstifler3 @antoniovargas97 @Gerardivi Quina enveja!!! Gaudeix moltíssim!!,3.0
613034298497736704,".@MAACambridge ... not forgetting world class art &amp; stunning exhibits at at the Fitzwilliam Museum, Scott Polar Institute and Zoology Museum",3.0
610411799398219776,@NationalGallery #AskTheGallery Will Candy Udwin be reinstated and  she and her colleagues be paid a living wage?,1.0
612591810104434688,"@britishmuseum @D_Blanchflower and thanks to the Tories no one can get close to see it,let alone have a festival, remembering 85",1.0
611796344047554560,One of the few items delivered in your post that will make you smile. @Libby_Keen let's head back to @britishmuseum http://t.co/Ruly8vaHxN,3.0
615241942490816512,"The Nereid Monument was built in Ancient Lycia (Turkey). Pinched by 19th Century tourist, now at @britishmuseum! http://t.co/qXHjL3TBg5",3.0
614724738917621760,@NationalGallery Uccello's 'The Battle Of San Romano'-Loved it when I learnt abt it and even more when I actually saw it at Nat Gall.,3.0
610761506532274176,Especially looking forward to hearing @sufeamono and @stevenhylando from @tateliverpool on the panel at #Circuit2015 @CircuitPHF @Tate,3.0
615158070814097408,"Loved hearing from Stephanie Straine, co-curator @tateliverpool's Pollock - sharing her joy &amp; passion for his genius http://t.co/ULRig7bO1a",3.0
611209644200067072,@FitzMuseumEduca @carreno_k @CamUnivMuseums - you are very welcome @MirandaStearn and see you in July,3.0
611624344410849280,@BMAGcurators @artfund @NationalGallery Fully agree - huge congratulations @HelenHillyard! :),3.0
611111500917420032,Wow. Great work @tateliverpool Jackson Pollock exhibition is going to be amazing. http://t.co/7VPYz8tYMj,3.0
613402078929678336,@NationalGallery this is real art a great inspiration,3.0
613147767196684288,"@britishmuseum One of my favourites -- Napoleon as a comet with a hat
http://t.co/f6ONriy3aH http://t.co/4toFmvtXID",3.0
611623409424928768,Excited to see students from @northcamacademy perform dance pieces inspired by @kettlesyard New Rhythms exhib on Sat http://t.co/XfFnNo4zdv,3.0
614060373466050560,"Yes, you heard right, there's a new Jackson Pollock exhibition opening at @tateliverpool  http://t.co/Ci44pbElfc http://t.co/McQQB4hwWY",3.0
611344563324776448,@paulwkennedy Streeton's 'The National Game'1889 on cigar box lid! @NationalGallery @ArtGalleryofNSW @joselechiguero http://t.co/v5luU1ZdCy,3.0
611583273677008896,@FL_FLAMIN artists present their work @_TheWhitechapel 27 June - looks pretty darn good! http://t.co/7I4IIxirCR,3.0
610531954577043456,"#AskTheGallery Dr Penny, Will you re-enter negotiations with staff who have been on strike for 35 days? @NationalGallery @NGNotForSale",1.0
614092424709840896,Look what we've spotted outside The @NationalGallery. #starwars #lifesize #yoda #nationalgallery #leicestersquare http://t.co/Ztn0OPZByw,3.0
611469674056937472,@kettlesyard thanks for the RT!,3.0
613775869321064448,A @Tate gallery in Glasgow could save the union - glowing review of 'warm &amp; imaginative' @tateliverpool  http://t.co/kv7cHBAHQN,3.0
612964620874158080,"It was on Friday and we did not know in Brazil, @britishmuseum. But today we share their kisses. Beautiful, we love! https://t.co/5q1KEoMLru",3.0
613292202501009408,@britishmuseum @TullieHouse He may have destroyed the Jewish Temple though he did also lay the foundations of Carlisle so he wasn't all bad.,3.0
611531044135784448,@britishmuseum How did the British double line formation and squad fire work? surely not the entire battalion in one long line 2 deep?,0.0
613049825962102784,"Absolutely loved my first visit to @tateliverpool, such a beautiful collection, so thoughtfully and imaginatively curated.",3.0
615278935660732416,@NationalGallery my fav,3.0
615141346429435904,"What an amazing facility is the @NationalGallery on a par with the Uffizi and the Louvre, well worth a visit https://t.co/ubP9eDg0el",3.0
612674249619341312,"Feeling closer to home @britishmuseum's #IndigenousAustralia. Great a/v displays, doesn't shy from big issues. #art http://t.co/gSgyhXWEgT",3.0
613012183736168448,"Our incredible 'small object' store, which we share with @V_and_A and @britishmuseum 
https://t.co/dJnQMdixnp",3.0
611576256765784064,"@britishmuseum Thanks to Napoleons Egyptian Expedition, we, the world, nowadays know a lot about ancient Egypt. One very good achievement!!!",3.0
614409604890513408,eek! Need to put this date in the diary - &amp; get down to the @NationalGallery . #love soundscapes. #art #music #life  https://t.co/KMrnECrzqp,3.0
615541639864520704,"'this is art as nervous breakdown ... and it's majestic' #Pollock @TateLiverpool @guardian

http://t.co/Yv2mjibdjV",3.0
615456583829618688,@NationalGallery an inspiration to many a girl in search of marriage no doubt. Artists don't make v good husbands regrettably,3.0
614171649726754816,@britishmuseum That's stunning.,3.0
612614277632016384,"I love showing off in @NationalGallery when friends can't see Holbein's skull in The Ambassadors, 'you just need to stand there' 💀",3.0
614729329696763904,@FitzMuseum_UK well I never knew that...,0.0
611992262290055168,I still get a shiver of delight and excitement every time I walk up to the place :0) @britishmuseum https://t.co/OPS34oPIiu,3.0
612979936413020160,This is also one of our favourites from the @NationalGallery  https://t.co/oqDlQGJdYd,3.0
611933786658467840,@kettlesyard Managed a last visit - if you need extra storage for a couple of my favourites I'd be happy to oblige ;) http://t.co/OrjfuyT5Es,3.0
612575988765954048,"@NationalGallery favourite summer art is Seurat, Bathers at Asnieres",3.0
615521799376384000,@tateliverpool new Jackson Pollock:Blind Spots exhibition opens to the public tomorrow #excited #Liverpool #art Not to be missed!,3.0
608561061172772864,#IloveMuseums because every time I visit I find out something new! @CamUnivMuseums @ILoveMuseum,3.0
612250489854525440,Very good exhibition of WM Turner watercolour works donated for John Ruskin collection @FitzMuseum_UK #culturaldayforanortherner,3.0
610747568704892928,"@NationalGallery @AnnaMacPhail I agree , it is so exquisite  💕",3.0
611251519166541824,The Jackson pollock exhibition coming to @tateliverpool is a must see! I can't wait to see it!,3.0
613123347107446784,".@britishmuseum all about the world history, but they should learn about the real summer! Hahaha http://t.co/SiufoTQyEe",3.0
614188803192918016,Looks like my kind of place. :-) @altogal @30DaysWild @MadifiedMum @kettlesyard,3.0
613302203604987904,@nautilusnat @kowarikirstie @camunivmuseums Hurray! Welcome!,3.0
611917005789204480,Good meeting the team of @wrexhammuseums and @britishmuseum  here at Wrexham Museum for the opening of the new Egyptian exhibition.,3.0
614402967173734400,".@britishmuseum It's such a wonderful, evoking exhibition! #DefiningBeauty",3.0
615426298303877120,Looking forward to starting my residency at @ICIABath today!,3.0
611596292851109888,"@tatteredstones yes, @kettlesyard is one of my favourite galleries. Very relaxing atmosphere :)",3.0
611616428001730560,@britishmuseum Thanks so much for doing this. I absolutely love it. 🎨📹,3.0
610416555378221056,@DavidSmithArt @ThelmaHulbert Well done!!,3.0
611070808442707968,Stop the privatisation of services at the @NationalGallery! Sign the petition now: https://t.co/WDFjCKMnIt via @38_degrees,1.0
613641769117466624,Inspiring article. Now I'm wishing @FitzMuseum_UK or Cambridge University Museum of Zoology might put on a show... https://t.co/XmweHYdn1A,3.0
611263942380269568,@NationalGallery The cropped image in the timeline looks like something entirely different - anyone else see it?,0.0
615483621336596480,"Townsend also designed @_TheWhitechapel with it's beautiful mosaic, illustrated here #architecture http://t.co/FLUJlLzWuV",3.0
612249533058297856,Very imposing @FitzMuseum_UK excellent visit http://t.co/XRDQtfc7yT,3.0
612585997029670912,@DrLivGibbs @britishmuseum Very impressive! I would certainly be inspired each day entering the RA.,3.0
614854898442747904,Fabulous Greek Statues exhibition @britishmuseum. Learnt so much. Including physical beauty being a sign of inner goodness. 'Struth I'm evil,3.0
612970228880945152,"So pleased I was able to see @britishmuseum 'Ancient Lives, New Discoveries' exhibition before it closes on 5/7. Fascinating use of tech!",3.0
614734402556428288,The £25 @britishmuseum #definingbeauty publication photo cropping &amp; repro is at times poor though. Tempted to refund http://t.co/e9IX10TpAH,4.0
610486430503186432,Caro's tribute to Duccio @NationalGallery is a wonderfully mysterious thing - all edges and spaces in waxed wood. http://t.co/BxgQZZaR86,3.0
611850337268449280,@NationalGallery Art does you good. Also there are lovely flowers. http://t.co/5DxyT8ju87,3.0
614687285628563456,Off to @SegedunumFort shortly to hear Lindsay Allason-Jones in a lecture and see fab @britishmuseum collection there. http://t.co/YbbLSTUN3i,3.0
615438863545331712,Early photoshoot @PeelPorts now off to @tateliverpool to shoot the amazing #jacksonpollock for US magazine @PatronMagazine,3.0
614020172903489536,Looking forward to watching the #BAFTA-Nominated @kajakimovie tonight at @ICIABath @irwinmitchell with @craigham79 ahead of @ArmedForcesDay.,3.0
613516950468231168,Had a chat with a guide in @NationalGallery about baby Jesus being big in paintings. We decided it's because Jesus was King Of The Babies.,3.0
611915196018356224,@ConsortiumX @bencnn @britishmuseum Why at the British Museum? Highwayman! return the stolen goods to its owners! All its colonial pillage!,1.0
614850607489417216,Rediscovering my love of PreColumbian #America: Jago Cooper's #Inca: Masters of the Clouds. Awesome! @britishmuseum http://t.co/oFVFTVrG1a,3.0
615253597190778880,Really enjoyed hearing @SStraine talk with such enthusiasm about #pollock at @tateliverpool this afternoon.,3.0
615258712068988928,@britishmuseum @AYDSMA two of those ... I would have never thought that they're his,0.0
613467677957468160,Excellent post-classical classicising graffito outside @britishmuseum #SenecaRules http://t.co/Sdjh60U9qW,3.0
614799393070432256,Loved this exhibition @britishmuseum ... #egyptian #mummies http://t.co/ZY2HaMNwk9,3.0
614034346719191040,Thanks @ArtandPerfume for showing us this @NationalGallery event: death + paintings = yes! - http://t.co/kfAFrgyp84 http://t.co/9VTFbonY4U,3.0
615253937055252480,@MrStuchbery @britishmuseum Great photos. Definitely going to visit over the summer.,3.0
614901970760036352,@souzeeb I bet @britishmuseum is good. Search for all your favourite art institutions. Bye for now,3.0
613281023363809280,To celebrate new Pollock exhibition @tateliverpool has amazing ticketed event of live 'Pollock' jazz on 4 July. Visit website for tickets,3.0
615412136408412160,The #DefiningBeauty exhibition at the @BritishMuseum is *fantastic*. Closes on 2nd July so hurry hurry! Taster here: http://t.co/KkbViliNyc,3.0
615163320820211712,@MontacuteNT @NationalGallery I certainly did! I didn't get a chance to look round the gardens so will definitely be back soon!,3.0
613445603956236288,"@benugo @britishmuseum 
Teruel ham, an excellent choice. Definitely on my 'to visit' list.",3.0
614409206322593792,#courtauldsummerparty tickets booked! Whoop! #Courtauld @_TheWhitechapel #letthegoodtimesroll,3.0
611457919868104704,GO visit @Sothebys or @ChristiesInc &amp; take photos of  #art instead of @_TheWhitechapel where you can't take photos &amp; waste your time @phnat,1.0
613431176833933312,@britishmuseum thanks.  We gad a good day.,3.0
611667716295016448,@_ArtMachine @britishmuseum Seems reasonable :),3.0
612200943107579904,Love the exhibition of Kangas @RAMMuseum inspired. http://t.co/z1ZStT7XS1,3.0
615010061774123008,"@tateliverpool looking forward to the private view today, what time does it start?",3.0
614056507907420160,Love Rivane Neuenschwander's I Wish Your Wish installation @Tate_StIves http://t.co/Z5H4c3IUsN,3.0
611920675813621760,There's tours of our gardens (3pm) &amp; art collection (2pm) as part of Castle Hill Open Day tomorrow with @kettlesyard. Hope to see you there!,3.0
615415727588253696,Cambridge is spoilt for choice; @polarmuseum @WhippleMuseum @SedgwickMuseum @FitzMuseum_UK @classarch @ZoologyMuseum https://t.co/tUgnhy0pXp,3.0
615171151615127552,@kettlesyard #Cambridge - lovely #cat souvenir of #gaudier-brzeska drawings. With #Monmouthcoffee http://t.co/cKA1Ez0Kal,3.0
614387705573568512,#FF Great museum accounts: @ExploreWellcome @AshmoleanMuseum @PlymouthMuseum @BassetlawMuseum @PooleMuseum @ILoveMuseums  @kidsinmuseums,3.0
613001326616780800,@Tate @NationalGallery @followthisguide This one of my favourites #sothere,3.0
